month,profit_center,region,product_category,line_item_description,year,month_int,quarter,is_qtr_end,revenue
2025-05-01,Product_A,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,6043.71
2025-05-01,Product_B,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,6956.48
2025-05-01,Service_C,EMEA,Maintenance,Standard Monthly Fee,2025,5,2,0,5279.82
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Annual Premium License,2025,5,2,0,500.0
2025-05-01,Service_C,North America,Software Subscription,Installation Fee,2025,5,2,0,7447.36
2025-05-01,Service_C,APAC,Professional Services,Installation Fee,2025,5,2,0,5149.08
2025-05-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,5,2,0,6626.59
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Annual Premium License,2025,5,2,0,8237.7
2025-05-01,Product_B,APAC,Hardware Sales,Installation Fee,2025,5,2,0,5711.53
2025-05-01,Service_C,LATAM,Hardware Sales,Standard Monthly Fee,2025,5,2,0,3236.86
2025-05-01,Product_B,APAC,Maintenance,Legacy Product Support,2025,5,2,0,5723.23
2025-05-01,Product_A,LATAM,Professional Services,Annual Premium License,2025,5,2,0,3725.62
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2025,5,2,0,5590.92
2025-05-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,3394.01
2025-05-01,Service_C,LATAM,Maintenance,Standard Monthly Fee,2025,5,2,0,5254.23
2025-05-01,Product_A,APAC,Professional Services,Installation Fee,2025,5,2,0,2150.01
2025-05-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2025,5,2,0,3806.74
2025-05-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,7285.98
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,6142.58
2025-05-01,Service_C,EMEA,Hardware Sales,Cloud Server Unit,2025,5,2,0,5963.9
2025-05-01,Sales_Channel_X,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,1976.52
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Cloud Server Unit,2025,5,2,0,4138.56
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Cloud Server Unit,2025,5,2,0,5790.44
2025-05-01,Product_B,EMEA,Software Subscription,Installation Fee,2025,5,2,0,6241.08
2025-05-01,Service_C,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,2903.53
2025-05-01,Product_A,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,3623.6
2025-05-01,Product_B,EMEA,Software Subscription,Annual Premium License,2025,5,2,0,5094.63
2025-05-01,Product_B,APAC,Maintenance,Cloud Server Unit,2025,5,2,0,2465.7
2025-05-01,Product_A,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,720.93
2025-05-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,8743.66
2025-05-01,Service_C,APAC,Software Subscription,Annual Premium License,2025,5,2,0,6433.16
2025-05-01,Service_C,APAC,Software Subscription,Annual Premium License,2025,5,2,0,7656.11
2025-05-01,Service_C,North America,Software Subscription,Annual Premium License,2025,5,2,0,3507.76
2025-05-01,Service_C,APAC,Professional Services,Installation Fee,2025,5,2,0,4513.36
2025-05-01,Product_B,EMEA,Maintenance,Installation Fee,2025,5,2,0,4909.45
2025-05-01,Product_A,EMEA,Hardware Sales,Standard Monthly Fee,2025,5,2,0,7856.16
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Standard Monthly Fee,2025,5,2,0,6456.27
2025-05-01,Service_C,LATAM,Maintenance,Installation Fee,2025,5,2,0,6183.93
2025-05-01,Product_B,EMEA,Hardware Sales,Standard Monthly Fee,2025,5,2,0,6172.54
2025-05-01,Service_C,EMEA,Software Subscription,Annual Premium License,2025,5,2,0,4741.81
2025-05-01,Product_B,APAC,Hardware Sales,Standard Monthly Fee,2025,5,2,0,7164.5
2025-05-01,Service_C,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,7993.02
2025-05-01,Product_A,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6137.26
2025-05-01,Service_C,North America,Maintenance,Legacy Product Support,2025,5,2,0,8977.78
2025-05-01,Service_C,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,4024.12
2025-05-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,2840.25
2025-05-01,Product_B,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,6503.84
2025-05-01,Service_C,North America,Software Subscription,Cloud Server Unit,2025,5,2,0,6114.42
2025-05-01,Product_B,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,7790.35
2025-05-01,Product_B,North America,Maintenance,Annual Premium License,2025,5,2,0,4680.31
2025-05-01,Service_C,North America,Maintenance,Annual Premium License,2025,5,2,0,5376.77
2025-05-01,Service_C,EMEA,Maintenance,Cloud Server Unit,2025,5,2,0,6231.38
2025-05-01,Service_C,North America,Software Subscription,Annual Premium License,2025,5,2,0,6461.8
2025-05-01,Product_B,EMEA,Software Subscription,Standard Monthly Fee,2025,5,2,0,5904.83
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Standard Monthly Fee,2025,5,2,0,6412.96
2025-05-01,Service_C,North America,Professional Services,Legacy Product Support,2025,5,2,0,6812.3
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,5342.9
2025-05-01,Product_A,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,7304.88
2025-05-01,Product_A,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,4618.14
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Cloud Server Unit,2025,5,2,0,4141.49
2025-05-01,Product_B,North America,Software Subscription,Installation Fee,2025,5,2,0,7453.1
2025-05-01,Service_C,North America,Hardware Sales,Legacy Product Support,2025,5,2,0,5863.92
2025-05-01,Product_B,North America,Hardware Sales,Annual Premium License,2025,5,2,0,6790.9
2025-05-01,Product_B,North America,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6722.11
2025-05-01,Service_C,North America,Professional Services,Consulting Project Alpha,2025,5,2,0,5655.88
2025-05-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,9050.74
2025-05-01,Product_B,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,1693.34
2025-05-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5930.89
2025-05-01,Sales_Channel_X,LATAM,Maintenance,Legacy Product Support,2025,5,2,0,5732.54
2025-05-01,Product_A,EMEA,Professional Services,Installation Fee,2025,5,2,0,5448.98
2025-05-01,Service_C,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,7475.4
2025-05-01,Product_B,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,2740.7
2025-05-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,5689.32
2025-05-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,5,2,0,5566.67
2025-05-01,Product_B,North America,Professional Services,Legacy Product Support,2025,5,2,0,4521.93
2025-05-01,Product_A,LATAM,Hardware Sales,Cloud Server Unit,2025,5,2,0,6838.5
2025-05-01,Service_C,APAC,Professional Services,Annual Premium License,2025,5,2,0,4765.31
2025-05-01,Product_A,APAC,Maintenance,Installation Fee,2025,5,2,0,3694.84
2025-05-01,Product_A,EMEA,Maintenance,Legacy Product Support,2025,5,2,0,4260.35
2025-05-01,Product_A,APAC,Professional Services,Installation Fee,2025,5,2,0,4759.11
2025-05-01,Product_A,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5801.14
2025-05-01,Service_C,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6779.76
2025-05-01,Product_A,APAC,Maintenance,Annual Premium License,2025,5,2,0,6978.91
2025-05-01,Product_B,LATAM,Software Subscription,Installation Fee,2025,5,2,0,7872.66
2025-05-01,Service_C,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,5278.1
2025-05-01,Service_C,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,5090.29
2025-05-01,Sales_Channel_X,North America,Maintenance,Cloud Server Unit,2025,5,2,0,5278.78
2025-05-01,Product_A,North America,Maintenance,Cloud Server Unit,2025,5,2,0,7123.81
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Legacy Product Support,2025,5,2,0,7399.28
2025-05-01,Product_A,North America,Hardware Sales,Annual Premium License,2025,5,2,0,2941.85
2025-05-01,Service_C,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,5709.67
2025-05-01,Sales_Channel_X,North America,Maintenance,Cloud Server Unit,2025,5,2,0,4004.88
2025-05-01,Product_A,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,5877.44
2025-05-01,Product_A,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,4147.27
2025-05-01,Product_A,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,6113.25
2025-05-01,Product_B,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,6890.25
2025-05-01,Sales_Channel_X,North America,Maintenance,Installation Fee,2025,5,2,0,7321.16
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Consulting Project Alpha,2025,5,2,0,6479.3
2025-05-01,Product_B,North America,Professional Services,Consulting Project Alpha,2025,5,2,0,7664.05
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,5002.79
2025-05-01,Product_B,APAC,Maintenance,Legacy Product Support,2025,5,2,0,3844.66
2025-05-01,Product_A,APAC,Software Subscription,Annual Premium License,2025,5,2,0,6769.8
2025-05-01,Product_A,APAC,Maintenance,Legacy Product Support,2025,5,2,0,5732.76
2025-05-01,Service_C,North America,Maintenance,Legacy Product Support,2025,5,2,0,6689.69
2025-05-01,Product_A,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,7190.06
2025-05-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,5,2,0,5742.25
2025-05-01,Service_C,EMEA,Hardware Sales,Standard Monthly Fee,2025,5,2,0,6386.8
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5604.78
2025-05-01,Service_C,APAC,Hardware Sales,Legacy Product Support,2025,5,2,0,3947.44
2025-05-01,Service_C,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,6024.18
2025-05-01,Product_B,North America,Professional Services,Installation Fee,2025,5,2,0,3690.99
2025-05-01,Product_A,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,3593.11
2025-05-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2025,5,2,0,6693.22
2025-05-01,Service_C,APAC,Maintenance,Standard Monthly Fee,2025,5,2,0,6142.04
2025-05-01,Service_C,North America,Maintenance,Cloud Server Unit,2025,5,2,0,6417.56
2025-05-01,Product_A,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,4968.88
2025-05-01,Product_A,EMEA,Maintenance,Cloud Server Unit,2025,5,2,0,6903.18
2025-05-01,Service_C,EMEA,Software Subscription,Installation Fee,2025,5,2,0,2015.74
2025-05-01,Product_B,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,6659.81
2025-05-01,Product_A,North America,Software Subscription,Annual Premium License,2025,5,2,0,6219.14
2025-05-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,6936.47
2025-05-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2025,5,2,0,6415.42
2025-05-01,Product_B,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,4969.58
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Standard Monthly Fee,2025,5,2,0,5262.63
2025-05-01,Sales_Channel_X,North America,Professional Services,Consulting Project Alpha,2025,5,2,0,6282.94
2025-05-01,Service_C,LATAM,Maintenance,Cloud Server Unit,2025,5,2,0,7715.93
2025-05-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2025,5,2,0,4831.22
2025-05-01,Service_C,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,3209.7
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Installation Fee,2025,5,2,0,3919.75
2025-05-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5757.81
2025-05-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,4685.86
2025-05-01,Product_B,EMEA,Professional Services,Consulting Project Alpha,2025,5,2,0,2635.01
2025-05-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,4380.28
2025-05-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2025,5,2,0,4349.74
2025-05-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,4281.15
2025-05-01,Sales_Channel_X,APAC,Professional Services,Consulting Project Alpha,2025,5,2,0,5994.4
2025-05-01,Service_C,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,5886.65
2025-05-01,Product_A,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,6553.74
2025-05-01,Product_A,North America,Maintenance,Legacy Product Support,2025,5,2,0,5286.17
2025-05-01,Sales_Channel_X,APAC,Professional Services,Annual Premium License,2025,5,2,0,8171.08
2025-05-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2025,5,2,0,6021.88
2025-05-01,Sales_Channel_X,North America,Professional Services,Cloud Server Unit,2025,5,2,0,3646.76
2025-05-01,Service_C,North America,Software Subscription,Installation Fee,2025,5,2,0,5086.36
2025-05-01,Product_A,EMEA,Hardware Sales,Annual Premium License,2025,5,2,0,5481.99
2025-05-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2025,5,2,0,4706.71
2025-05-01,Product_A,North America,Maintenance,Legacy Product Support,2025,5,2,0,6094.77
2025-05-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,4306.63
2025-05-01,Service_C,North America,Maintenance,Cloud Server Unit,2025,5,2,0,3409.51
2025-05-01,Service_C,North America,Maintenance,Annual Premium License,2025,5,2,0,5130.15
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Standard Monthly Fee,2025,5,2,0,4569.89
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2025,5,2,0,985.56
2025-05-01,Product_A,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,4509.85
2025-05-01,Product_B,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,5596.18
2025-05-01,Product_A,LATAM,Software Subscription,Legacy Product Support,2025,5,2,0,3576.77
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,3762.01
2025-05-01,Product_A,EMEA,Maintenance,Legacy Product Support,2025,5,2,0,6750.65
2025-05-01,Sales_Channel_X,North America,Software Subscription,Cloud Server Unit,2025,5,2,0,5063.82
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,4033.33
2025-05-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2025,5,2,0,2128.93
2025-05-01,Sales_Channel_X,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,3161.13
2025-05-01,Sales_Channel_X,APAC,Maintenance,Annual Premium License,2025,5,2,0,6964.59
2025-05-01,Product_B,APAC,Software Subscription,Cloud Server Unit,2025,5,2,0,4936.72
2025-05-01,Sales_Channel_X,EMEA,Hardware Sales,Annual Premium License,2025,5,2,0,6777.35
2025-05-01,Sales_Channel_X,EMEA,Maintenance,Cloud Server Unit,2025,5,2,0,4434.3
2025-05-01,Product_B,EMEA,Maintenance,Cloud Server Unit,2025,5,2,0,6094.02
2025-05-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,7063.14
2025-05-01,Product_A,EMEA,Professional Services,Annual Premium License,2025,5,2,0,5720.26
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2025,5,2,0,5999.95
2025-05-01,Product_B,APAC,Maintenance,Consulting Project Alpha,2025,5,2,0,6912.31
2025-05-01,Product_A,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,4775.53
2025-05-01,Product_A,EMEA,Maintenance,Annual Premium License,2025,5,2,0,7856.38
2025-05-01,Service_C,APAC,Hardware Sales,Annual Premium License,2025,5,2,0,7292.22
2025-05-01,Service_C,APAC,Hardware Sales,Annual Premium License,2025,5,2,0,2334.91
2025-05-01,Sales_Channel_X,North America,Software Subscription,Installation Fee,2025,5,2,0,6615.15
2025-05-01,Product_B,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,7011.42
2025-05-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,3764.52
2025-05-01,Product_A,LATAM,Software Subscription,Installation Fee,2025,5,2,0,6282.17
2025-05-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2025,5,2,0,5954.05
2025-05-01,Service_C,LATAM,Professional Services,Legacy Product Support,2025,5,2,0,5707.13
2025-05-01,Product_B,EMEA,Software Subscription,Annual Premium License,2025,5,2,0,7698.96
2025-05-01,Service_C,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,3555.02
2025-05-01,Service_C,EMEA,Maintenance,Installation Fee,2025,5,2,0,5948.07
2025-05-01,Product_A,APAC,Professional Services,Installation Fee,2025,5,2,0,6033.11
2025-05-01,Service_C,EMEA,Professional Services,Installation Fee,2025,5,2,0,3616.14
2025-05-01,Product_B,North America,Professional Services,Cloud Server Unit,2025,5,2,0,6759.39
2025-05-01,Product_A,EMEA,Hardware Sales,Annual Premium License,2025,5,2,0,4928.81
2025-05-01,Sales_Channel_X,North America,Maintenance,Cloud Server Unit,2025,5,2,0,7277.11
2025-05-01,Product_B,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,5666.97
2025-05-01,Product_B,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,4886.89
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Standard Monthly Fee,2025,5,2,0,3727.15
2025-05-01,Sales_Channel_X,North America,Professional Services,Annual Premium License,2025,5,2,0,4997.89
2025-05-01,Product_B,EMEA,Hardware Sales,Installation Fee,2025,5,2,0,9043.56
2025-05-01,Service_C,North America,Professional Services,Consulting Project Alpha,2025,5,2,0,5444.96
2025-05-01,Product_B,EMEA,Maintenance,Standard Monthly Fee,2025,5,2,0,3328.42
2025-05-01,Product_A,EMEA,Software Subscription,Cloud Server Unit,2025,5,2,0,3967.6
2025-05-01,Product_A,EMEA,Hardware Sales,Installation Fee,2025,5,2,0,8754.85
2025-05-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2025,5,2,0,4545.51
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Legacy Product Support,2025,5,2,0,4030.62
2025-05-01,Sales_Channel_X,APAC,Professional Services,Installation Fee,2025,5,2,0,6735.44
2025-05-01,Product_B,APAC,Software Subscription,Installation Fee,2025,5,2,0,3008.66
2025-05-01,Product_A,North America,Maintenance,Cloud Server Unit,2025,5,2,0,6439.67
2025-05-01,Service_C,APAC,Maintenance,Cloud Server Unit,2025,5,2,0,7953.56
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2025,5,2,0,5298.5
2025-05-01,Product_B,EMEA,Maintenance,Installation Fee,2025,5,2,0,6124.94
2025-05-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2025,5,2,0,6845.93
2025-05-01,Service_C,APAC,Software Subscription,Standard Monthly Fee,2025,5,2,0,5522.18
2025-05-01,Product_B,North America,Professional Services,Standard Monthly Fee,2025,5,2,0,4572.88
2025-05-01,Sales_Channel_X,North America,Maintenance,Legacy Product Support,2025,5,2,0,4449.2
2025-05-01,Service_C,APAC,Software Subscription,Annual Premium License,2025,5,2,0,1932.2
2025-05-01,Service_C,LATAM,Professional Services,Legacy Product Support,2025,5,2,0,2637.76
2025-05-01,Product_B,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,4970.84
2025-05-01,Service_C,APAC,Professional Services,Installation Fee,2025,5,2,0,5101.88
2025-05-01,Service_C,North America,Professional Services,Cloud Server Unit,2025,5,2,0,5242.82
2025-05-01,Service_C,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,5134.48
2025-05-01,Sales_Channel_X,North America,Software Subscription,Cloud Server Unit,2025,5,2,0,5511.22
2025-05-01,Product_B,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,4178.71
2025-05-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2025,5,2,0,5607.53
2025-05-01,Sales_Channel_X,EMEA,Professional Services,Annual Premium License,2025,5,2,0,6205.07
2025-05-01,Product_B,North America,Maintenance,Annual Premium License,2025,5,2,0,6120.98
2025-05-01,Service_C,EMEA,Professional Services,Legacy Product Support,2025,5,2,0,6260.37
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Annual Premium License,2025,5,2,0,6946.84
2025-05-01,Service_C,APAC,Software Subscription,Consulting Project Alpha,2025,5,2,0,4081.68
2025-05-01,Product_B,North America,Maintenance,Installation Fee,2025,5,2,0,8237.99
2025-05-01,Product_A,North America,Professional Services,Cloud Server Unit,2025,5,2,0,8029.39
2025-05-01,Service_C,North America,Maintenance,Cloud Server Unit,2025,5,2,0,4961.12
2025-05-01,Service_C,LATAM,Professional Services,Cloud Server Unit,2025,5,2,0,4873.09
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Legacy Product Support,2025,5,2,0,5927.42
2025-05-01,Product_B,LATAM,Software Subscription,Standard Monthly Fee,2025,5,2,0,7908.9
2025-05-01,Product_A,APAC,Hardware Sales,Annual Premium License,2025,5,2,0,7219.58
2025-05-01,Service_C,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,3863.34
2025-05-01,Sales_Channel_X,EMEA,Maintenance,Cloud Server Unit,2025,5,2,0,1665.72
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Installation Fee,2025,5,2,0,5458.68
2025-05-01,Sales_Channel_X,APAC,Software Subscription,Cloud Server Unit,2025,5,2,0,2508.96
2025-05-01,Product_A,LATAM,Maintenance,Consulting Project Alpha,2025,5,2,0,4416.46
2025-05-01,Product_B,LATAM,Hardware Sales,Consulting Project Alpha,2025,5,2,0,4587.99
2025-05-01,Sales_Channel_X,EMEA,Software Subscription,Standard Monthly Fee,2025,5,2,0,7695.28
2025-05-01,Product_B,EMEA,Software Subscription,Annual Premium License,2025,5,2,0,5374.03
2025-05-01,Product_A,EMEA,Professional Services,Installation Fee,2025,5,2,0,5522.07
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,5437.13
2025-05-01,Product_B,APAC,Maintenance,Annual Premium License,2025,5,2,0,8045.73
2025-05-01,Sales_Channel_X,APAC,Professional Services,Installation Fee,2025,5,2,0,5901.35
2025-05-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2025,5,2,0,4761.73
2025-05-01,Product_A,EMEA,Professional Services,Annual Premium License,2025,5,2,0,7096.36
2025-05-01,Product_A,APAC,Software Subscription,Annual Premium License,2025,5,2,0,5327.41
2025-05-01,Product_B,North America,Maintenance,Annual Premium License,2025,5,2,0,2355.34
2025-05-01,Product_B,LATAM,Maintenance,Annual Premium License,2025,5,2,0,3180.7
2025-05-01,Service_C,APAC,Hardware Sales,Consulting Project Alpha,2025,5,2,0,5127.47
2025-05-01,Sales_Channel_X,LATAM,Hardware Sales,Legacy Product Support,2025,5,2,0,4992.47
2025-05-01,Service_C,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,5970.37
2025-05-01,Product_B,North America,Software Subscription,Annual Premium License,2025,5,2,0,5653.42
2025-05-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,7009.51
2025-05-01,Service_C,North America,Maintenance,Consulting Project Alpha,2025,5,2,0,6920.41
2025-05-01,Sales_Channel_X,North America,Hardware Sales,Standard Monthly Fee,2025,5,2,0,6583.27
2025-05-01,Sales_Channel_X,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,4507.16
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Legacy Product Support,2025,5,2,0,6100.86
2025-05-01,Service_C,EMEA,Professional Services,Standard Monthly Fee,2025,5,2,0,4636.11
2025-05-01,Service_C,APAC,Professional Services,Legacy Product Support,2025,5,2,0,6756.46
2025-05-01,Sales_Channel_X,North America,Professional Services,Installation Fee,2025,5,2,0,3381.69
2025-05-01,Product_A,LATAM,Professional Services,Standard Monthly Fee,2025,5,2,0,7925.18
2025-05-01,Product_B,EMEA,Professional Services,Standard Monthly Fee,2025,5,2,0,3779.09
2025-05-01,Sales_Channel_X,LATAM,Professional Services,Installation Fee,2025,5,2,0,6904.59
2025-05-01,Product_B,APAC,Professional Services,Cloud Server Unit,2025,5,2,0,3752.62
2025-05-01,Product_A,APAC,Software Subscription,Installation Fee,2025,5,2,0,3900.84
2025-05-01,Product_B,North America,Professional Services,Annual Premium License,2025,5,2,0,9581.03
2025-05-01,Product_B,LATAM,Maintenance,Annual Premium License,2025,5,2,0,5591.89
2025-05-01,Product_A,APAC,Maintenance,Installation Fee,2025,5,2,0,3844.12
2025-05-01,Product_B,North America,Hardware Sales,Cloud Server Unit,2025,5,2,0,3588.6
2025-05-01,Product_A,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,5408.51
2025-05-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2025,5,2,0,6704.39
2025-05-01,Service_C,LATAM,Hardware Sales,Installation Fee,2025,5,2,0,6367.39
2025-05-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2025,5,2,0,5980.65
2025-05-01,Sales_Channel_X,APAC,Hardware Sales,Standard Monthly Fee,2025,5,2,0,4904.31
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Annual Premium License,2025,5,2,0,4616.45
2025-05-01,Product_A,EMEA,Professional Services,Installation Fee,2025,5,2,0,6164.3
2025-05-01,Sales_Channel_X,North America,Professional Services,Legacy Product Support,2025,5,2,0,5634.14
2025-05-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2025,5,2,0,5192.6
2025-05-01,Product_A,North America,Maintenance,Standard Monthly Fee,2025,5,2,0,3264.67
2025-05-01,Product_B,APAC,Hardware Sales,Legacy Product Support,2025,5,2,0,6565.39
2025-05-01,Service_C,EMEA,Maintenance,Consulting Project Alpha,2025,5,2,0,3318.59
2025-05-01,Product_A,EMEA,Hardware Sales,Standard Monthly Fee,2025,5,2,0,615.56
2025-05-01,Product_B,EMEA,Professional Services,Installation Fee,2025,5,2,0,5486.56
2025-05-01,Service_C,APAC,Professional Services,Annual Premium License,2025,5,2,0,4996.16
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Cloud Server Unit,2025,5,2,0,3630.64
2025-05-01,Sales_Channel_X,North America,Maintenance,Installation Fee,2025,5,2,0,5794.99
2025-05-01,Product_B,LATAM,Software Subscription,Consulting Project Alpha,2025,5,2,0,3568.63
2025-05-01,Sales_Channel_X,APAC,Maintenance,Standard Monthly Fee,2025,5,2,0,6247.44
2025-05-01,Sales_Channel_X,LATAM,Software Subscription,Legacy Product Support,2025,5,2,0,4206.69
2025-05-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2025,5,2,0,5070.74
2025-05-01,Service_C,LATAM,Professional Services,Consulting Project Alpha,2025,5,2,0,6088.81
2025-05-01,Product_A,APAC,Software Subscription,Annual Premium License,2025,5,2,0,4870.61
2025-05-01,Service_C,LATAM,Professional Services,Installation Fee,2025,5,2,0,5476.91
2025-05-01,Product_B,North America,Professional Services,Standard Monthly Fee,2025,5,2,0,1702.97
2025-05-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2025,5,2,0,4202.06
